"iso","year","Population","GDP","consumption","GDP_pc","consumption_pc","gdp_log_diff","consumption_log_diff","gdp_log_diff_total","cons_log_diff_total","gdp_dev","cons_dev","EHB_dev","ehb_crude_dev","eq_ehb_crude_dev","debt_ehb_crude_dev","fdi_ehb_crude_dev","eq_debt_ehb_crude_dev","time"
"AUS",1998,18607584,6750216366.79606,5152889366.38534,362.766943134372,276.924149120345,0.0353301828587824,0.0493217091339497,0.0141260662984566,0.0168130375477116,0.0212041165603258,0.0325086715862382,0.00564824555557275,0.410694309068268,1.62754273786791,-0.439946248584962,1.81315171282677,-0.054964960332194,-8
"AUS",1999,18812264,7088576716.77848,5383541677.12555,376.806147137765,286.171918336121,0.0379702584865029,0.032849104488486,0.017104629521425,0.0266657445208356,0.0208656289650779,0.0061833599676504,0.00922138540425022,0.453371949111,1.65908058793867,-0.412483226866028,1.77543347057812,0.0556783095458002,-7
"AUS",2000,19028802,7245292831.84536,5547438635.33703,380.754018663149,291.528527930294,0.010422689688447,0.0185451236849952,0.0263078187210848,0.0289965391604019,-0.0158851290326378,-0.0104514154754067,-0.0114294762861026,0.44601230232473,2.04090913944662,-0.392104358458553,1.60859161585559,0.0869900949120912,-6
"AUS",2001,19274701,7418443658.46537,5610440036.35872,384.879830741103,291.077928335113,0.0107776113030642,-0.00154684068527455,0.00215036473009889,0.0109019709738893,0.00862724657296532,-0.0124488116591639,-0.0129765696903141,0.6118028899832,1.99841305273919,-0.352937569171191,1.83987009894821,0.152693015895868,-5
"AUS",2002,19495210,7648220908.81523,5827152094.70837,392.312824987021,298.901735077918,0.0191283868450141,0.0265238478638103,0.00722717646892157,0.0164041754587805,0.0119012103760925,0.0101196724050299,-0.0151038247877775,0.539176919485627,2.12715151485457,-0.315616494082801,1.60186130062746,0.14732361606863,-4
"AUS",2003,19720737,8009564148.30997,6060023661.34907,406.149331452976,307.291946611786,0.0346613589706664,0.0276833877168521,0.0123456077303921,0.0173984193834711,0.0223157512402743,0.010284968333381,-0.0151497317051072,0.61677456977324,2.04002936612861,-0.239063179612802,1.67876538551438,0.217995850682624,-3
"AUS",2004,19932722,8381930115.19901,6311156705.79315,420.511062924522,316.622923140811,0.0347498846069882,0.0299132870670435,0.0278223299238007,0.021939617034521,0.00692755468318751,0.00797367003252258,-0.011260327633441,0.585675766816012,1.88242794397228,-0.250012304592301,1.63042803875184,0.190305636721127,-2
"AUS",2005,20176844,8817171787.11359,6559237051.20302,436.994595741217,325.08736506081,0.0384500402510168,0.0263824128424792,0.0205483108962552,0.0198450675967363,0.0179017293547616,0.0065373452457429,-0.0488683056594607,0.588312805580828,1.64897953921225,-0.108270310356416,1.57061411122501,0.293037354551136,-1
"AUS",2006,20450966,9277607127.96001,6882797832.5053,453.651290993297,336.551233448107,0.0374079931088334,0.0346564296502683,0.0240929567107893,0.0182972388548555,0.0133150363980441,0.0163591907954128,-0.0499099032630628,0.650820816596636,1.62146730148489,0.0352632244396032,1.50608075398378,0.42196695804633,0
"AUS",2007,20827622,9824285338.51402,7270302549.50743,471.695008605112,349.070217882168,0.0390037871163429,0.0365227079077606,0.0195059340405148,0.0164317799558811,0.0194978530758281,0.0200909279518795,-0.0607466464645943,0.678914032332875,1.55381835174491,0.0812928887710227,1.37388903700373,0.499531597610062,1
